"DISTANCE","SWATHWIDTH","VRYIELDVOL","Crop","WetMass","Moisture","Time","Heading","VARIETY","Elevation","IsoTime","yield_bu"
6.27207168,5,80.85301999,174,4851.9775501,11.84,"9/19/2016 7:22:12 PM",75.28499905,"23A42",784.53997755,"2016-09-19T19:22:12.953Z",81.9445097350222
6.30488008,5,78.32962409,174,4700.54368033,11.81,"9/19/2016 7:22:13 PM",75.15499905,"23A42",784.51701167,"2016-09-19T19:22:13.946Z",79.4139745533147
6.33768848,5,77.58583671,174,4655.9153379,11.79,"9/19/2016 7:22:14 PM",75.20499905,"23A42",784.49732663,"2016-09-19T19:22:14.948Z",78.6778337080764
6.33768848,5,81.22545429,174,4874.32597865,11.75,"9/19/2016 7:22:15 PM",75.25499905,"23A42",784.50388831,"2016-09-19T19:22:15.952Z",82.4059899647246
6.30488008,5,73.19656253,174,4392.51200199,11.75,"9/19/2016 7:22:16 PM",75.21499905,"23A42",784.55310091,"2016-09-19T19:22:16.954Z",74.2603801102716
6.20645488,5,66.76810798,174,4006.74620462,11.74,"9/19/2016 7:22:17 PM",74.90499905,"23A42",784.58590931,"2016-09-19T19:22:17.956Z",67.7462490459313
6.23926328,5,79.33617561,174,4760.95002459,11.78,"9/19/2016 7:22:18 PM",74.59499905,"23A42",784.55310091,"2016-09-19T19:22:18.953Z",80.4618795343544
6.27207168,5,84.39723,174,5064.6645598,11.81,"9/19/2016 7:22:19 PM",75.02499905,"23A42",784.48420327,"2016-09-19T19:22:19.956Z",85.5656642775406
6.33768848,5,78.85888495,174,4732.30426187,11.86,"9/19/2016 7:22:20 PM",74.98499905,"23A42",784.39890143,"2016-09-19T19:22:20.955Z",79.9052294331843
6.37049688,5,77.75858695,174,4666.28334769,11.84,"9/19/2016 7:22:21 PM",75.46499905,"23A42",784.43170983,"2016-09-19T19:22:21.950Z",78.8083409832089
6.40330527,5,74.67799487,174,4481.41158204,11.79,"9/19/2016 7:22:22 PM",74.74499905,"23A42",784.39233975,"2016-09-19T19:22:22.953Z",75.7289876727487
6.33768848,5,62.47778784,174,3749.28194312,12.88,"9/19/2016 7:22:23 PM",74.68499905,"23A42",784.38249723,"2016-09-19T19:22:23.956Z",62.5742227748303
6.37049688,5,61.8133148,174,3709.40429182,12.88,"9/19/2016 7:22:24 PM",74.60499905,"23A42",784.27094868,"2016-09-19T19:22:24.959Z",61.9086785255476
6.46892207,5,58.39372851,174,3504.19489657,12.88,"9/19/2016 7:22:25 PM",74.78499905,"23A42",784.18892768,"2016-09-19T19:22:25.953Z",58.4838044806855
5.32062811,5,72.89724132,174,4374.55001937,12.88,"9/19/2016 7:22:26 PM",74.96499905,"23A42",783.98223476,"2016-09-19T19:22:26.957Z",73.0097313577614
4.17233415,5,81.57428838,174,4895.25586825,12.88,"9/19/2016 7:22:28 PM",74.60499905,"23A42",783.93958385,"2016-09-19T19:22:28.953Z",81.7001324218276
4.89411892,5,70.19575941,174,4212.43595328,12.88,"9/19/2016 7:22:29 PM",75.02499905,"23A42",783.90349461,"2016-09-19T19:22:29.956Z",70.3041034961214
5.81275409,5,77.39574832,174,4644.50728422,12.03,"9/19/2016 7:23:07 PM",255.32590698,"23A42",784.2151744,"2016-09-19T19:23:07.948Z",78.2715145196999
5.87837089,5,95.96259795,174,5758.6975244,12.04,"9/19/2016 7:23:08 PM",255.16590698,"23A42",784.29063371,"2016-09-19T19:23:08.951Z",97.0373628824184
5.84556249,5,73.83369012,174,4430.74513494,12.06,"9/19/2016 7:23:09 PM",255.22590698,"23A42",784.264387,"2016-09-19T19:23:09.947Z",74.6436258939892
5.84556249,5,81.90965983,174,4915.38355348,12.05,"9/19/2016 7:23:10 PM",255.04590698,"23A42",784.39562059,"2016-09-19T19:23:10.951Z",82.8176213656257
5.81275409,5,69.81795106,174,4189.76272931,12,"9/19/2016 7:23:11 PM",254.96590698,"23A42",784.45795655,"2016-09-19T19:23:11.953Z",70.6320153600153
5.6487121,5,80.92841045,174,4856.50374253,11.97,"9/19/2016 7:23:12 PM",254.82590698,"23A42",784.53669671,"2016-09-19T19:23:12.946Z",81.9000046848498
5.6815205,5,79.18545372,174,4751.90438764,11.94,"9/19/2016 7:23:13 PM",254.82590698,"23A42",784.61543686,"2016-09-19T19:23:13.949Z",80.1633525623713
5.6487121,5,75.1184179,174,4507.84445414,11.9,"9/19/2016 7:23:14 PM",254.99590698,"23A42",784.71058122,"2016-09-19T19:23:14.949Z",76.0806698102939
5.7143289,5,84.05757595,174,5044.28456806,11.9,"9/19/2016 7:23:15 PM",255.14590698,"23A42",784.6515261,"2016-09-19T19:23:15.950Z",85.1343813115107
5.74713729,5,80.24353126,174,4815.39778291,11.93,"9/19/2016 7:23:16 PM",255.04590698,"23A42",784.70730038,"2016-09-19T19:23:16.951Z",81.2436940116635
5.81275409,5,79.87681746,174,4793.39100351,11.96,"9/19/2016 7:23:17 PM",255.24590698,"23A42",784.80572558,"2016-09-19T19:23:17.956Z",80.8448551626476
5.87837089,5,80.6907349,174,4842.23594998,11.97,"9/19/2016 7:23:18 PM",254.90590698,"23A42",784.7171429,"2016-09-19T19:23:18.952Z",81.6593928499501
5.7143289,5,77.23001137,174,4634.56120336,11.99,"9/19/2016 7:23:19 PM",254.74590698,"23A42",784.7171429,"2016-09-19T19:23:19.947Z",78.1394121662287
5.84556249,5,76.59294499,174,4596.33063679,12.03,"9/19/2016 7:23:20 PM",254.65590698,"23A42",784.74338962,"2016-09-19T19:23:20.948Z",77.459618030348
5.77994569,5,77.7061932,174,4663.13114531,12.05,"9/19/2016 7:23:21 PM",254.63590698,"23A42",784.72698542,"2016-09-19T19:23:21.951Z",78.567506557474
5.81275409,5,73.32762824,174,4400.37390898,12.08,"9/19/2016 7:23:22 PM",254.49590698,"23A42",784.7499513,"2016-09-19T19:23:22.951Z",74.1151099765367
5.84556249,5,81.89162645,174,4914.30501206,12.88,"9/19/2016 7:23:23 PM",254.71590698,"23A42",784.70401954,"2016-09-19T19:23:23.956Z",82.0180560633462
5.74713729,5,76.75608592,174,4606.12207274,12.88,"9/19/2016 7:23:24 PM",255.01590698,"23A42",784.73682794,"2016-09-19T19:23:24.951Z",76.8745890760745
5.91117929,5,67.83068588,174,4070.51008566,12.88,"9/19/2016 7:23:25 PM",254.81590698,"23A42",784.72042374,"2016-09-19T19:23:25.956Z",67.9354097054979
5.81275409,5,77.77089125,174,4667.01800261,12.88,"9/19/2016 7:23:26 PM",254.62590698,"23A42",784.62199854,"2016-09-19T19:23:26.956Z",77.8909211470083
5.87837089,5,65.88112115,174,3953.5161175,12.88,"9/19/2016 7:23:27 PM",254.67590698,"23A42",784.75323214,"2016-09-19T19:23:27.948Z",65.9828207196552
5.87837089,5,76.9639889,174,4618.59970438,12.88,"9/19/2016 7:23:28 PM",254.92590698,"23A42",784.64168358,"2016-09-19T19:23:28.951Z",77.0828364455145
5.84556249,5,72.4334957,174,4346.7204931,12.88,"9/19/2016 7:23:29 PM",254.96590698,"23A42",784.63840274,"2016-09-19T19:23:29.956Z",72.5452661607034
5.91117929,5,67.2084401,174,4033.16430388,12.88,"9/19/2016 7:23:30 PM",255.34590698,"23A42",784.53341587,"2016-09-19T19:23:30.959Z",67.3121214854455
5.91117929,5,71.65170536,174,4299.80357972,12.88,"9/19/2016 7:23:31 PM",255.03590698,"23A42",784.46779907,"2016-09-19T19:23:31.954Z",71.7622390546372
5.87837089,5,64.48444357,174,3869.69609058,12.88,"9/19/2016 7:23:32 PM",254.82590698,"23A42",784.47764159,"2016-09-19T19:23:32.957Z",64.5838933738179
5.81275409,5,77.57500159,174,4655.26224535,12.88,"9/19/2016 7:23:33 PM",254.62590698,"23A42",784.35625051,"2016-09-19T19:23:33.948Z",77.6947216120483
5.81275409,5,67.92530028,174,4076.18276492,12.88,"9/19/2016 7:23:34 PM",254.89590698,"23A42",784.42842899,"2016-09-19T19:23:34.951Z",68.030084766251
4.95973572,5,76.46979029,174,4588.93536626,12.14,"9/19/2016 7:24:09 PM",69.09718738,"23A42",785.07147361,"2016-09-19T19:24:09.957Z",77.2382876014566
5.02535252,5,73.66679815,174,4420.7282028,12.18,"9/19/2016 7:24:10 PM",73.19718738,"23A42",784.97961009,"2016-09-19T19:24:10.951Z",74.3732472739264
5.09096932,5,76.27982946,174,4577.5360752,12.21,"9/19/2016 7:24:11 PM",73.60718738,"23A42",784.89102742,"2016-09-19T19:24:11.955Z",76.9850367896184
5.02535252,5,83.85695612,174,5032.24103777,12.25,"9/19/2016 7:24:12 PM",71.08718738,"23A42",784.8155681,"2016-09-19T19:24:12.958Z",84.593707100444
5.12377771,5,81.67344239,174,4901.21262188,12.3,"9/19/2016 7:24:13 PM",72.13718738,"23A42",784.8155681,"2016-09-19T19:24:13.961Z",82.3441277660682
5.38624491,5,85.76497995,174,5146.74523856,12.28,"9/19/2016 7:24:14 PM",72.76718738,"23A42",784.7499513,"2016-09-19T19:24:14.953Z",86.4889832043071
5.6159037,5,84.20487853,174,5053.12409473,12.23,"9/19/2016 7:24:15 PM",73.46718738,"23A42",784.6515261,"2016-09-19T19:24:15.957Z",84.9641191177111
5.6487121,5,87.27126712,174,5237.13661942,12.21,"9/19/2016 7:24:16 PM",74.37718738,"23A42",784.65480694,"2016-09-19T19:24:16.950Z",88.0782037967206
5.84556249,5,86.9443983,174,5217.51715,12.16,"9/19/2016 7:24:17 PM",74.66718738,"23A42",784.55966259,"2016-09-19T19:24:17.952Z",87.7982196275862
5.81275409,5,88.99310539,174,5340.4605767,12.12,"9/19/2016 7:24:18 PM",75.09718738,"23A42",784.58262847,"2016-09-19T19:24:18.956Z",89.907983808505
5.87837089,5,89.99440971,174,5400.54612353,12.87,"9/19/2016 7:24:19 PM",75.06718738,"23A42",784.69745786,"2016-09-19T19:24:19.947Z",90.1435984182316
5.94398769,5,97.82332845,174,5870.36083114,12.87,"9/19/2016 7:24:20 PM",74.88718738,"23A42",784.64168358,"2016-09-19T19:24:20.951Z",97.9855439113464
5.87837089,5,99.28415332,174,5958.02197064,12.87,"9/19/2016 7:24:21 PM",74.97718738,"23A42",784.76307466,"2016-09-19T19:24:21.953Z",99.4487460348397
5.87837089,5,94.00719006,174,5641.35748128,12.87,"9/19/2016 7:24:22 PM",74.68718738,"23A42",784.8483765,"2016-09-19T19:24:22.955Z",94.16311826512
5.81275409,5,85.41448464,174,5125.70412981,12.87,"9/19/2016 7:24:23 PM",74.42718738,"23A42",784.80572558,"2016-09-19T19:24:23.955Z",85.5560537989167
5.87837089,5,88.06390016,174,5284.70336155,12.87,"9/19/2016 7:24:24 PM",75.02718738,"23A42",784.92711665,"2016-09-19T19:24:24.959Z",88.2100007455654
5.87837089,5,75.631632,174,4538.6372744,12.87,"9/19/2016 7:24:25 PM",74.80718738,"23A42",784.88774658,"2016-09-19T19:24:25.952Z",75.7569857698222
5.81275409,5,61.96827635,174,3718.70991708,12.87,"9/19/2016 7:24:26 PM",74.78718738,"23A42",784.88446574,"2016-09-19T19:24:26.954Z",62.0711101676591
5.6815205,5,65.7691908,174,3946.79380286,12.87,"9/19/2016 7:24:55 PM",254.78653198,"23A42",784.89430826,"2016-09-19T19:24:55.952Z",65.8781885140214
5.84556249,5,74.46336776,174,4468.53050317,12.39,"9/19/2016 7:24:56 PM",254.88653198,"23A42",784.88446574,"2016-09-19T19:24:56.955Z",74.9976929851961
5.4518617,5,68.33420629,174,4100.72150538,12.87,"9/19/2016 7:24:57 PM",254.95653198,"23A42",784.82869146,"2016-09-19T19:24:57.958Z",68.4474836712183
5.22220291,5,69.50060772,174,4170.72387558,12.87,"9/19/2016 7:24:58 PM",254.93653198,"23A42",784.90086994,"2016-09-19T19:24:58.950Z",69.6159331952654
5.15658611,5,68.27481986,174,4097.15634397,12.87,"9/19/2016 7:24:59 PM",254.54653198,"23A42",784.90743161,"2016-09-19T19:24:59.952Z",68.3879755268402
5.18939451,5,63.43579652,174,3806.77604502,12.87,"9/19/2016 7:25:00 PM",254.52653198,"23A42",784.88774658,"2016-09-19T19:25:00.954Z",63.5410721844047
5.12377771,5,71.95227172,174,4317.84649241,12.87,"9/19/2016 7:25:01 PM",254.75653198,"23A42",784.75651298,"2016-09-19T19:25:01.947Z",72.0716407823148
5.15658611,5,73.68186323,174,4421.63393555,12.87,"9/19/2016 7:25:02 PM",255.34653198,"23A42",784.77947886,"2016-09-19T19:25:02.951Z",73.8040162460673
5.25501131,5,78.77106532,174,4727.03634975,12.87,"9/19/2016 7:25:03 PM",255.10653198,"23A42",784.64496442,"2016-09-19T19:25:03.953Z",78.9016622899842
5.15658611,5,79.82974792,174,4790.56901612,12.87,"9/19/2016 7:25:04 PM",255.45653198,"23A42",784.82212978,"2016-09-19T19:25:04.956Z",79.9621222939723
5.12377771,5,72.15290806,174,4329.88269238,12.87,"9/19/2016 7:25:05 PM",254.97653198,"23A42",784.83525314,"2016-09-19T19:25:05.958Z",72.2725438672547
5.6815205,5,69.65204688,174,4179.81038407,12.87,"9/19/2016 7:25:36 PM",76.06124976,"23A42",784.7991639,"2016-09-19T19:25:36.946Z",69.7676012957891
3.61459136,5,86.11128549,174,5167.52432484,12.28,"9/19/2016 7:26:09 PM",99.94124976,"23A42",784.78604054,"2016-09-19T19:26:09.946Z",86.83816738984
3.64739976,5,92.21048537,174,5533.53423586,12.26,"9/19/2016 7:26:10 PM",99.90124976,"23A42",784.83525314,"2016-09-19T19:26:10.949Z",93.0100179797618
3.68020816,5,96.26215488,174,5776.68013626,12.26,"9/19/2016 7:26:11 PM",100.13124976,"23A42",784.86806154,"2016-09-19T19:26:11.951Z",97.0969186121556
3.68020816,5,99.4039789,174,5965.21323161,12.2,"9/19/2016 7:26:12 PM",100.42124976,"23A42",784.91399329,"2016-09-19T19:26:12.954Z",100.334429451218
4.20514254,5,97.04196776,174,5823.46660092,12.14,"9/19/2016 7:26:15 PM",101.51124976,"23A42",784.8483765,"2016-09-19T19:26:15.949Z",98.0171983825347
4.40199294,5,94.35851321,174,5662.43354385,12.15,"9/19/2016 7:26:16 PM",102.83124976,"23A42",784.92055497,"2016-09-19T19:26:16.943Z",95.2959361737974
4.43480134,5,94.10953057,174,5647.49100401,12.23,"9/19/2016 7:26:17 PM",103.37124976,"23A42",784.89102742,"2016-09-19T19:26:17.948Z",94.9579090846662
4.46760974,5,96.09504603,174,5766.64778189,12.22,"9/19/2016 7:26:18 PM",103.36124976,"23A42",784.95336337,"2016-09-19T19:26:18.945Z",96.972479366725
4.46760974,5,90.53510327,174,5432.9986512,12.18,"9/19/2016 7:26:19 PM",103.15124976,"23A42",784.95008253,"2016-09-19T19:26:19.947Z",91.4034370782345
4.33637614,5,83.53573,174,5012.96301878,12.19,"9/19/2016 7:26:20 PM",102.60124976,"23A42",784.94352085,"2016-09-19T19:26:20.949Z",84.327257218213
4.30356774,5,93.5955905,174,5616.6552332,12.19,"9/19/2016 7:26:21 PM",103.04124976,"23A42",784.97304841,"2016-09-19T19:26:21.944Z",94.4824705033126
4.53322653,5,79.69573029,174,4782.52855229,12.15,"9/19/2016 7:26:22 PM",103.55124976,"23A42",784.97961009,"2016-09-19T19:26:22.945Z",80.4875734326966
4.66446013,5,75.11005412,174,4507.33859945,12.15,"9/19/2016 7:26:23 PM",103.90124976,"23A42",784.96976757,"2016-09-19T19:26:23.948Z",75.8562635941921
4.73007693,5,73.22049846,174,4393.94655654,12.14,"9/19/2016 7:26:24 PM",103.81124976,"23A42",784.89102742,"2016-09-19T19:26:24.954Z",73.956349512951
4.76288533,5,63.92727952,174,3836.26704338,12.17,"9/19/2016 7:26:25 PM",103.03124976,"23A42",784.95664421,"2016-09-19T19:26:25.946Z",64.5477652145719
4.66446013,5,80.02071683,174,4802.03074259,12.24,"9/19/2016 7:26:26 PM",103.23124976,"23A42",784.94352085,"2016-09-19T19:26:26.950Z",80.7329919482181
4.66446013,5,73.37548374,174,4403.25115649,12.28,"9/19/2016 7:26:27 PM",103.86124976,"23A42",784.94024001,"2016-09-19T19:26:27.944Z",73.9948642619354
4.69726853,5,72.35795415,174,4342.19212892,12.19,"9/19/2016 7:26:28 PM",103.96124976,"23A42",784.94352085,"2016-09-19T19:26:28.946Z",73.0436572491313
4.69726853,5,80.98951876,174,4860.16643962,12.18,"9/19/2016 7:26:29 PM",103.67124976,"23A42",784.86806154,"2016-09-19T19:26:29.949Z",81.7662484152162
4.69726853,5,74.55261462,174,4473.8895782,12.21,"9/19/2016 7:26:30 PM",102.87124976,"23A42",784.90086994,"2016-09-19T19:26:30.954Z",75.2419092088464
4.69726853,5,82.78950016,174,4968.18348281,12.2,"9/19/2016 7:26:31 PM",102.30124976,"23A42",784.93367833,"2016-09-19T19:26:31.947Z",83.564465477149
4.69726853,5,84.22929981,174,5054.58714285,12.17,"9/19/2016 7:26:32 PM",102.01124976,"23A42",784.95336337,"2016-09-19T19:26:32.951Z",85.0468177694474
4.63165173,5,84.93653696,174,5097.02607578,12.87,"9/19/2016 7:26:33 PM",102.37124976,"23A42",784.96976757,"2016-09-19T19:26:33.944Z",85.0773720273393
4.69726853,5,87.36688718,174,5242.86821938,12.87,"9/19/2016 7:26:34 PM",102.84124976,"23A42",784.94680169,"2016-09-19T19:26:34.947Z",87.5117065047087
4.73007693,5,74.11839084,174,4447.83213088,12.87,"9/19/2016 7:26:35 PM",102.86124976,"23A42",784.94680169,"2016-09-19T19:26:35.948Z",74.2413052803782
4.69726853,5,75.65115042,174,4539.8102537,12.87,"9/19/2016 7:26:36 PM",102.26124976,"23A42",784.89430826,"2016-09-19T19:26:36.953Z",75.7765646369504
4.76288533,5,86.02717234,174,5162.48047407,12.87,"9/19/2016 7:26:37 PM",100.14124976,"23A42",784.95336337,"2016-09-19T19:26:37.948Z",86.1699087558849
4.66446013,5,65.19440783,174,3912.30069035,12.87,"9/19/2016 7:26:38 PM",100.95124976,"23A42",784.90743161,"2016-09-19T19:26:38.942Z",65.3024442816466
4.63165173,5,77.86145474,174,4672.45691941,12.87,"9/19/2016 7:26:39 PM",101.56124976,"23A42",784.93367833,"2016-09-19T19:26:39.946Z",77.9906458598071
4.73007693,5,70.14924609,174,4209.64848089,12.87,"9/19/2016 7:26:40 PM",102.09124976,"23A42",784.88774658,"2016-09-19T19:26:40.941Z",70.265646003821
4.69726853,5,74.15756461,174,4450.18353034,12.87,"9/19/2016 7:26:42 PM",104.53124976,"23A42",784.8811849,"2016-09-19T19:26:42.948Z",74.2805538311349
4.66446013,5,68.61741541,174,4117.72079719,12.87,"9/19/2016 7:26:43 PM",104.87124976,"23A42",784.8811849,"2016-09-19T19:26:43.954Z",68.7312285553955
4.69726853,5,62.23243279,174,3734.56182126,12.87,"9/19/2016 7:26:44 PM",104.73124976,"23A42",784.91727413,"2016-09-19T19:26:44.948Z",62.3357033498819
3.97548375,5,58.77090352,174,3526.83387516,12.09,"9/19/2016 7:27:33 PM",103.68124976,"23A42",784.8811849,"2016-09-19T19:27:33.948Z",59.3953957787961
4.04110055,5,64.02071971,174,3841.8725882,12.08,"9/19/2016 7:27:34 PM",104.38124976,"23A42",784.82541062,"2016-09-19T19:27:34.953Z",64.7083214472306
4.04110055,5,63.49275245,174,3810.18704109,11.95,"9/19/2016 7:27:35 PM",105.67124976,"23A42",784.81228726,"2016-09-19T19:27:35.955Z",64.2695342850526
4.00829215,5,62.81463629,174,3769.49790427,11.91,"9/19/2016 7:27:36 PM",105.26124976,"23A42",784.81884894,"2016-09-19T19:27:36.948Z",63.6120824496445
4.07390895,5,69.39731417,174,4164.52455445,11.93,"9/19/2016 7:27:37 PM",104.04124976,"23A42",784.77619802,"2016-09-19T19:27:37.951Z",70.262390327665
4.00829215,5,66.27483916,174,3977.13973798,11.99,"9/19/2016 7:27:38 PM",104.98124976,"23A42",784.81228726,"2016-09-19T19:27:38.943Z",67.0551855056743
4.07390895,5,74.89686035,174,4494.5434814,12.09,"9/19/2016 7:27:39 PM",104.01124976,"23A42",784.79260222,"2016-09-19T19:27:39.947Z",75.6925895497843
4.00829215,5,69.06951809,174,4144.85044982,12.09,"9/19/2016 7:27:40 PM",102.67124976,"23A42",784.7335471,"2016-09-19T19:27:40.950Z",69.8034105447656
3.97548375,5,71.53905954,174,4293.04457363,12.06,"9/19/2016 7:27:41 PM",101.94124976,"23A42",784.77291718,"2016-09-19T19:27:41.944Z",72.3238198860196
4.00829215,5,79.98219809,174,4799.72084845,12.12,"9/19/2016 7:27:42 PM",103.18124976,"23A42",784.7663555,"2016-09-19T19:27:42.948Z",80.8044958164341
4.00829215,5,75.96753684,174,4558.80307985,12.16,"9/19/2016 7:27:43 PM",104.54124976,"23A42",784.7663555,"2016-09-19T19:27:43.953Z",76.7136518264414
4.00829215,5,82.22241863,174,4934.1556254,12.28,"9/19/2016 7:27:44 PM",104.58124976,"23A42",784.71058122,"2016-09-19T19:27:44.944Z",82.9165002797103
3.94267535,5,85.32231754,174,5120.18404748,12.43,"9/19/2016 7:27:45 PM",104.62124976,"23A42",784.82212978,"2016-09-19T19:27:45.948Z",85.8955013482421
4.00829215,5,85.24900939,174,5115.77567803,12.54,"9/19/2016 7:27:46 PM",104.53124976,"23A42",784.80572558,"2016-09-19T19:27:46.951Z",85.7137434483724
3.97548375,5,92.3326757,174,5540.87342544,12.42,"9/19/2016 7:27:47 PM",103.97124976,"23A42",784.82541062,"2016-09-19T19:27:47.944Z",92.9635430268266
4.04110055,5,96.57553907,174,5795.48460277,12.3,"9/19/2016 7:27:48 PM",104.09124976,"23A42",784.7663555,"2016-09-19T19:27:48.948Z",97.3685823109059
3.94267535,5,100.22585921,174,6014.54053921,12.25,"9/19/2016 7:27:49 PM",104.06124976,"23A42",784.78604054,"2016-09-19T19:27:49.952Z",101.106500443616
3.94267535,5,80.23831548,174,4815.08672925,12.34,"9/19/2016 7:27:51 PM",103.73124976,"23A42",784.8155681,"2016-09-19T19:27:51.949Z",80.8602495567155
4.00829215,5,84.67672835,174,5081.43579591,12.26,"9/19/2016 7:27:52 PM",103.81124976,"23A42",784.85821902,"2016-09-19T19:27:52.946Z",85.4109533971539
4.00829215,5,80.28605259,174,4817.95000166,12.19,"9/19/2016 7:27:53 PM",103.09124976,"23A42",784.84181482,"2016-09-19T19:27:53.950Z",81.0467796256254
4.04110055,5,75.64570083,174,4539.48694423,12.16,"9/19/2016 7:27:54 PM",102.99124976,"23A42",784.82541062,"2016-09-19T19:27:54.954Z",76.3886078891117
4.00829215,5,78.1027776,174,4686.9304153,12.13,"9/19/2016 7:27:55 PM",103.05124976,"23A42",784.83525314,"2016-09-19T19:27:55.957Z",78.8966619908833
4.07390895,5,66.10062311,174,3966.68941858,12.16,"9/19/2016 7:27:56 PM",103.60124976,"23A42",784.74338962,"2016-09-19T19:27:56.949Z",66.7498081471393
3.97548375,5,80.18710535,174,4812.01079203,12.25,"9/19/2016 7:27:57 PM",103.75124976,"23A42",784.79588306,"2016-09-19T19:27:57.944Z",80.8915607280905
4.10671735,5,76.9405069,174,4617.18726606,12.23,"9/19/2016 7:27:58 PM",103.91124976,"23A42",784.86149986,"2016-09-19T19:27:58.946Z",77.6342004486755
3.97548375,5,82.30775353,174,4939.27247135,12.15,"9/19/2016 7:27:59 PM",104.51124976,"23A42",784.84509566,"2016-09-19T19:27:59.952Z",83.1254955187926
4.00829215,5,94.54156677,174,5673.42436114,12.13,"9/19/2016 7:28:00 PM",104.85124976,"23A42",784.84181482,"2016-09-19T19:28:00.955Z",95.5026434125233
4.04110055,5,87.38774452,174,5244.12655348,12.09,"9/19/2016 7:28:01 PM",104.71124976,"23A42",784.83853398,"2016-09-19T19:28:01.957Z",88.3163151947178
4.10671735,5,87.03753372,174,5223.1054254,12.1,"9/19/2016 7:28:02 PM",104.38124976,"23A42",784.8647807,"2016-09-19T19:28:02.949Z",87.9522925081724
4.46760974,5,75.5112456,174,4531.41407305,12.11,"9/19/2016 7:28:03 PM",104.07124976,"23A42",784.85165734,"2016-09-19T19:28:03.944Z",76.2961653027518
4.63165173,5,73.13081408,174,4388.57123,12.08,"9/19/2016 7:28:04 PM",103.90124976,"23A42",784.90086994,"2016-09-19T19:28:04.949Z",73.9163184945594
4.50041813,5,88.38373948,174,5303.89804729,12.07,"9/19/2016 7:28:05 PM",103.63124976,"23A42",784.83525314,"2016-09-19T19:28:05.951Z",89.3432481414195
4.56603493,5,78.6775731,174,4721.43233354,12.14,"9/19/2016 7:28:06 PM",103.41124976,"23A42",784.79588306,"2016-09-19T19:28:06.946Z",79.4683993917288
4.56603493,5,82.28235971,174,4937.75189499,12.16,"9/19/2016 7:28:07 PM",103.97124976,"23A42",784.77947886,"2016-09-19T19:28:07.952Z",83.0904456812111
4.53322653,5,83.33698367,174,5001.03384602,12.1,"9/19/2016 7:28:08 PM",104.10124976,"23A42",784.7499513,"2016-09-19T19:28:08.944Z",84.2128113151644
4.53322653,5,77.56309776,174,4654.54269984,12.07,"9/19/2016 7:28:09 PM",104.10124976,"23A42",784.80244474,"2016-09-19T19:28:09.947Z",78.4049692714428
4.50041813,5,82.74546979,174,4965.54641131,12.03,"9/19/2016 7:28:10 PM",104.04124976,"23A42",784.82541062,"2016-09-19T19:28:10.949Z",83.6818233338967
4.56603493,5,79.91720146,174,4795.8137605,12.02,"9/19/2016 7:28:11 PM",103.60124976,"23A42",784.81228726,"2016-09-19T19:28:11.943Z",80.8305928445958
4.50041813,5,74.6791009,174,4481.48318041,11.98,"9/19/2016 7:28:12 PM",103.23124976,"23A42",784.86149986,"2016-09-19T19:28:12.945Z",75.567078455879
4.53322653,5,87.31609123,174,5239.82419671,11.98,"9/19/2016 7:28:13 PM",102.97124976,"23A42",784.84509566,"2016-09-19T19:28:13.946Z",88.35427697211
4.50041813,5,79.7728244,174,4787.15758537,12,"9/19/2016 7:28:14 PM",102.90124976,"23A42",784.88774658,"2016-09-19T19:28:14.951Z",80.703039753364
4.56603493,5,83.64925175,174,5019.77349246,11.97,"9/19/2016 7:28:15 PM",103.74124976,"23A42",784.91399329,"2016-09-19T19:28:15.953Z",84.6533832454509
4.53322653,5,81.90062289,174,4914.83982205,12.01,"9/19/2016 7:28:16 PM",103.90124976,"23A42",784.93695917,"2016-09-19T19:28:16.947Z",82.8461218280037
4.53322653,5,72.13340802,174,4328.7163725,12.08,"9/19/2016 7:28:17 PM",103.96124976,"23A42",784.92383581,"2016-09-19T19:28:17.948Z",72.9081884042529
4.53322653,5,79.78182738,174,4787.69390386,12.08,"9/19/2016 7:28:18 PM",103.98124976,"23A42",784.92383581,"2016-09-19T19:28:18.954Z",80.6387065186535
4.56603493,5,76.28780163,174,4578.01412845,12.06,"9/19/2016 7:28:19 PM",104.33124976,"23A42",784.8811849,"2016-09-19T19:28:19.945Z",77.124628822968
4.59884333,5,76.55530615,174,4594.07160045,12.03,"9/19/2016 7:28:20 PM",104.73124976,"23A42",784.90415078,"2016-09-19T19:28:20.947Z",77.4215476420664
4.59884333,5,80.73091924,174,4844.6512381,11.98,"9/19/2016 7:28:21 PM",105.65124976,"23A42",784.91071245,"2016-09-19T19:28:21.950Z",81.6908432907207
4.53322653,5,75.780619,174,4547.57715215,12,"9/19/2016 7:28:22 PM",106.05124976,"23A42",784.95336337,"2016-09-19T19:28:22.943Z",76.6641358983142
4.56603493,5,82.47926543,174,4949.56258075,12.01,"9/19/2016 7:28:23 PM",106.36124976,"23A42",784.96320589,"2016-09-19T19:28:23.946Z",83.4314198237917
4.56603493,5,81.42776599,174,4886.46455366,12.01,"9/19/2016 7:28:24 PM",105.69124976,"23A42",784.92383581,"2016-09-19T19:28:24.950Z",82.3678191717516
4.53322653,5,82.01708457,174,4921.82828051,12,"9/19/2016 7:28:25 PM",105.48124976,"23A42",784.90415078,"2016-09-19T19:28:25.954Z",82.973350322774
